id,gender,category,product_name,brand,timestamp,price,store_aboveThreshold,store_address,store_availabilityInfo,store_clickNcollect1h,store_favoriteStore,store_latitude,store_longitude,store_quantity,store_storeId,store_storeName
8583201,herren,outdoor-jacken,Wanderjacke Herren wasserdicht - NH550,QUECHUA,2024-04-27 21:19:02.136168,"44,99 €",False,,inStock,False,False,0,0,1,0070048700487,Würzburg
8583201,herren,outdoor-jacken,Wanderjacke Herren wasserdicht - NH550,QUECHUA,2024-04-27 21:19:02.970529,"44,99 €",False,,inStock,True,False,0,0,3,0070048700487,Würzburg
8668330,herren,outdoor-jacken,Jagd-Regenjacke Treemetic 500 geräuscharm Camouflage,SOLOGNAC,2024-04-27 21:19:03.774762,"49,99 €",False,,inStock,True,False,0,0,2,0070048700487,Würzburg
8668330,herren,outdoor-jacken,Jagd-Regenjacke Treemetic 500 geräuscharm Camouflage,SOLOGNAC,2024-04-27 21:19:04.549449,"49,99 €",False,,inStock,True,False,0,0,3,0070048700487,Würzburg
8668330,herren,outdoor-jacken,Jagd-Regenjacke Treemetic 500 geräuscharm Camouflage,SOLOGNAC,2024-04-27 21:19:05.402892,"49,99 €",False,,inStock,True,False,0,0,4,0070048700487,Würzburg
8668330,herren,outdoor-jacken,Jagd-Regenjacke Treemetic 500 geräuscharm Camouflage,SOLOGNAC,2024-04-27 21:19:06.275601,"49,99 €",False,,inStock,False,False,0,0,1,0070048700487,Würzburg
8668330,herren,outdoor-jacken,Jagd-Regenjacke Treemetic 500 geräuscharm Camouflage,SOLOGNAC,2024-04-27 21:19:07.078687,"49,99 €",False,,inStock,False,False,0,0,1,0070048700487,Würzburg
8668330,herren,outdoor-jacken,Jagd-Regenjacke Treemetic 500 geräuscharm Camouflage,SOLOGNAC,2024-04-27 21:19:07.843540,"49,99 €",False,,inStock,True,False,0,0,3,0070048700487,Würzburg
8492328,herren,outdoor-jacken,Regenjacke Herren 20.000 mm Wassersäule versiegelt Trekking - MT500,FORCLAZ,2024-04-27 21:19:08.626307,"149,99 €",False,,inStock,True,False,0,0,2,0070048700487,Würzburg
8492328,herren,outdoor-jacken,Regenjacke Herren 20.000 mm Wassersäule versiegelt Trekking - MT500,FORCLAZ,2024-04-27 21:19:09.405602,"149,99 €",False,,inStock,True,False,0,0,3,0070048700487,Würzburg
8492328,herren,outdoor-jacken,Regenjacke Herren 20.000 mm Wassersäule versiegelt Trekking - MT500,FORCLAZ,2024-04-27 21:19:10.459850,"149,99 €",False,,inStock,True,False,0,0,4,0070048700487,Würzburg
8492328,herren,outdoor-jacken,Regenjacke Herren 20.000 mm Wassersäule versiegelt Trekking - MT500,FORCLAZ,2024-04-27 21:19:11.242481,"149,99 €",False,,inStock,False,False,0,0,1,0070048700487,Würzburg
8492328,herren,outdoor-jacken,Regenjacke Herren 20.000 mm Wassersäule versiegelt Trekking - MT500,FORCLAZ,2024-04-27 21:19:12.024851,"149,99 €",False,,inStock,False,False,0,0,1,0070048700487,Würzburg
8492328,herren,outdoor-jacken,Regenjacke Herren 20.000 mm Wassersäule versiegelt Trekking - MT500,FORCLAZ,2024-04-27 21:19:12.784996,"149,99 €",False,,inStock,True,False,0,0,3,0070048700487,Würzburg
